CAGR,AnnualVol,Sharpe,Sortino,MaxDrawdown,HitRatio,FinalMultiple,entry_buffer,entry_leverage,trailing_stop,cooldown,panic_threshold
1.8007662652709047,0.5476409389630035,2.1545970969367554,1.2997543379928038,-0.1919362343939659,0.103825,2.189744043823689,0.994,1.4,0.08,288,-0.09
1.8007662652709047,0.5476409389630035,2.1545970969367554,1.2997543379928038,-0.1919362343939659,0.103825,2.189744043823689,0.994,1.4,0.08,288,-0.07
1.953482356627057,0.5444000289642229,2.2616329700337037,1.3764464866326709,-0.16858265102305792,0.1038,2.2800319305870023,0.994,1.4,0.08,288,-0.05
1.574000451783835,0.5431234157977086,2.0125241074408344,1.198712602244969,-0.1946469435604966,0.1012375,2.053466079697455,0.994,1.4,0.08,432,-0.09
1.574000451783835,0.5431234157977086,2.0125241074408344,1.198712602244969,-0.1946469435604966,0.1012375,2.053466079697455,0.994,1.4,0.08,432,-0.07
1.7143517881376473,0.5398554650002056,2.1197089192466656,1.2739004232337263,-0.16858265102306003,0.1012125,2.1381349310177695,0.994,1.4,0.08,432,-0.05
2.171834545938455,0.5841174634210382,2.2683213682564487,1.3753627584732973,-0.19349341175425627,0.1065625,2.4072148791222245,0.994,1.4,0.1,144,-0.09
2.171834545938455,0.5841174634210382,2.2683213682564487,1.3753627584732973,-0.19349341175425627,0.1065625,2.4072148791222245,0.994,1.4,0.1,144,-0.07
2.3447837064201646,0.581079911086964,2.3684412370028185,1.4468763978776746,-0.19349341175425627,0.1065375,2.5064695591539663,0.994,1.4,0.1,144,-0.05
2.124300148128213,0.582432896799149,2.2472691147817043,1.3585044359070997,-0.19349341175425505,0.1057875,2.3797106948814775,0.994,1.4,0.1,288,-0.09
2.124300148128213,0.582432896799149,2.2472691147817043,1.3585044359070997,-0.19349341175425505,0.1057875,2.3797106948814775,0.994,1.4,0.1,288,-0.07
2.2946574224077048,0.5793865263905534,2.3476054366399164,1.429887559821618,-0.19349341175425505,0.1057625,2.4778313178624556,0.994,1.4,0.1,288,-0.05
1.8713392090261984,0.5781874602657651,2.113478599742299,1.2619247485774945,-0.19464694356049295,0.1032,2.231610221850104,0.994,1.4,0.1,432,-0.09
